A10447672,0.8722953865764994,C0011860
A31755899,0.8681622180029193,C0011860
A31644961,0.8604931119733733,C0011860
A31755838,0.8561886015154265,C0011860
A31729563,0.8478300381302749,C0011860
A31686787,0.8405619133544528,C0011860
A31669032,0.8384087305947151,C0011860
A31668915,0.836267762184202,C0011860
A31704183,0.8286944214455927,C0011860
A31741909,0.8214009845056522,C0011860
A31644942,0.8207540422757974,C0011860
A31733583,0.8198213672277568,C0011860
A31654948,0.819700822989082,C0011860
A31644757,0.8104322135343708,C0011860
A31669550,0.8076264872107316,C0011860
A31731614,0.8037119798760144,C0011860
A31672325,0.797664032978358,C0011860
A31704030,0.7867548586747596,C0011860
A31756878,0.7765653166926819,C0011860
A31739031,0.7735750336918321,C0011860
A31679912,0.7689119547405026,C0011860
A31756466,0.7516986748220119,C0011860
A31696065,0.7434654555741913,C0011860
A31704480,0.7404539585460971,C0011860
A24776198,0.7203262973994567,C0011860
A31653158,0.7111427039960954,C0011860
A31661492,0.710136861835364,C0011860
A31681476,0.7056690249555375,C0011860
A31634595,0.7055573861286184,C0011860
A31644203,0.697720312534261,C0011860
A31669164,0.6871524043726558,C0011860
A31678229,0.6349930368569071,C0011860
A31672422,0.6343855817833832,C0011860
A31759361,0.6313460132671287,C0011860
A31730447,0.6132371143358629,C0011860
A31634598,0.6086840777561071,C0011860
A31652687,0.569263376342425,C0011860
A31739120,0.5610111467797534,C0011860
A31704378,0.54720347272531,C0011860
A31637698,0.5444535261282675,C0011860
A31686792,0.5284183321807432,C0011860
A31703882,0.5216304111888015,C0011860
A31739255,0.5205215030017503,C0011860
A31721328,0.49461319289759076,C0011860
A31652416,0.48115637879908923,C0011860
A31686398,0.4457657552302223,C0011860
A31629223,0.4196142634563055,C0011860
A31686883,0.38330199594869035,C0011860
A31679149,8.351675323896536,C0085605
A10722049,8.346198815487424,C0085605
A31669920,8.081240122932268,C0085605
A31664156,7.9732580350827424,C0085605
A31759071,7.773510780502728,C0085605
A31757392,7.744521784476756,C0085605
A31652534,6.756178483342159,C0085605
A10431606,6.456208141690453,C0085605
A31756171,6.194504309107172,C0085605
A16496560,6.148769658752813,C0085605
A31635099,5.991264229070475,C0085605
A18539470,5.833970770146315,C0085605
A31681476,4.949759575296014,C0085605
A31672293,4.8686159757009975,C0085605
A31748257,4.285506125797415,C0085605
A31766306,4.179951787723587,C0085605
A10743268,4.077022044001865,C0085605
A31739494,4.077022044001865,C0085605
A31678229,3.9903218864271364,C0085605
A10743273,3.961650288277871,C0085605
A31739515,3.9360085388391797,C0085605
A31739028,3.6076964834519054,C0085605
A27184199,3.167846128189449,C0085605
A31740205,3.103518650702168,C0085605
A31672443,3.0817266438943207,C0085605
A26457152,2.9478910666418456,C0085605
A31742038,2.8673736856712115,C0085605
A31689364,2.8503598883210715,C0085605
A31755960,2.7304190019313235,C0085605
A31686492,2.701623160005622,C0085605
A31755854,2.4259473273519867,C0085605
A31657717,2.3829297798390017,C0085605
A31755899,2.2974644753823688,C0085605
A31739126,2.2014299193888434,C0085605
A31721419,2.12984491191739,C0085605
A31704184,2.0571448549160722,C0085605
A31741251,2.0041202835445695,C0085605
A31634150,1.9863811599879315,C0085605
A24841945,1.978739865491646,C0085605
A26457154,1.9623106997072373,C0085605
A31699432,1.895733272805827,C0085605
A31759408,1.855579971994757,C0085605
A31766366,1.747908678274676,C0085605
A21078519,1.744200993199548,C0085605
A31669717,1.742809166434687,C0085605
A31739030,1.6972327337075233,C0085605
A31729563,1.682194520748695,C0085605
A31764493,1.6144738774683567,C0085605
A31756300,1.5960530674070181,C0085605
A31759166,1.561920359894472,C0085605
A31634598,1.542185615107144,C0085605
A31672422,1.4994488509346982,C0085605
A31704277,1.467298710144858,C0085605
A31672507,1.4601858348319299,C0085605
A31765226,1.4119396994173126,C0085605
A31759362,1.4009323184929552,C0085605
A31646708,1.3365311485062226,C0085605
A31766548,1.3330734219181302,C0085605
A31686786,1.3269113271831954,C0085605
A31721866,1.3097987470177272,C0085605
A26683749,1.302986469259304,C0085605
A31755897,1.2881976829624704,C0085605
A31704183,1.2743540333861392,C0085605
A31669032,1.2640188323276544,C0085605
A31637698,1.2462448848583285,C0085605
A25753178,1.243267711220349,C0085605
A31766984,1.2297539317505626,C0085605
A31756838,1.2025654944839683,C0085605
A31704124,1.182032137384123,C0085605
A31739031,1.1748879871032298,C0085605
A31652040,1.154254412647061,C0085605
A31704480,1.1515253101379312,C0085605
A31654872,1.134539774721368,C0085605
A31678988,1.1333446513868424,C0085605
A31214428,1.124577608640317,C0085605
A31652515,1.122641957540756,C0085605
A31634791,1.1181303075933084,C0085605
A31738615,1.1013912985283567,C0085605
A31721328,1.0936766764478472,C0085605
A31686792,1.0920594760719282,C0085605
A31634595,1.0899293886067067,C0085605
A31759361,1.0897082998628216,C0085605
A31695246,1.0807490561588653,C0085605
A31644203,1.0531403351693647,C0085605
A31686787,1.0521991685626217,C0085605
A31635857,1.0135485932457045,C0085605
A31724562,1.0122816575041473,C0085605
A31755846,0.979827035690402,C0085605
A31669550,0.9708873820442481,C0085605
A31731591,0.9599533721786209,C0085605
A31669553,0.958510129496481,C0085605
A27177236,0.9490140539101379,C0085605
A31686783,0.9481988410907194,C0085605
A31680287,0.9378819542781189,C0085605
A31707274,0.9292596445260924,C0085605
A23841874,0.887966366231708,C0085605
A31209936,0.860769276051749,C0085605
A31669164,0.8421415528517714,C0085605
A24021494,0.83943631944721,C0085605
A31678971,0.8376895249381009,C0085605
A31634601,0.8375227707776675,C0085605
A31730447,0.8155553272441776,C0085605
A31704030,0.8119200019125583,C0085605
A31723923,0.8041283435056212,C0085605
A31629223,0.7962322322018998,C0085605
A31689655,0.7809308833204608,C0085605
A21070965,0.7394158125988483,C0085605
A31668915,0.7330508963750408,C0085605
A31652416,0.6821088888590687,C0085605
A31672325,0.669791552814075,C0085605
A31670542,0.6608490754734332,C0085605
A31713672,0.6589852460760218,C0085605
A31703882,0.6326918928797631,C0085605
A31731195,0.6310907601072866,C0085605
A31733583,0.6239192741969766,C0085605
A31750271,0.6085769969626247,C0085605
A25750429,0.5820393425139849,C0085605
A27757484,0.5680647540874855,C0085605
A31731614,0.5673250735234548,C0085605
A31739120,0.5670477231407967,C0085605
A31629178,0.5573269050298115,C0085605
A31652687,0.5526499382666606,C0085605
A31686883,0.5493825522168867,C0085605
A31672208,0.5324416701748304,C0085605
A31704378,0.5283621434273625,C0085605
A31649302,0.5145069106510252,C0085605
A24776198,0.49007520547485284,C0085605
A31661492,0.4881838346132432,C0085605
A31679912,0.45619903919778937,C0085605
A31756878,0.4230312652635919,C0085605
A31654948,0.3864321521983919,C0085605
A31686398,0.3761215482747731,C0085605
A31748372,0.36164757819680393,C0085605
A31696729,0.34333008733628706,C0085605
A31704697,0.34003032211245066,C0085605
A31739255,0.32284855081689706,C0085605
A31766411,0.28328522529621064,C0085605
A31678980,0.2657303685669198,C0085605
A31672711,0.253974921552795,C0085605
A31751766,11.506214032374709,C0220983
A31686382,8.220860082575339,C0220983
A31635020,4.591421945611062,C0220983
A31766375,4.310193651070088,C0220983
A10741285,3.967709962819379,C0220983
A31652166,3.48767268780618,C0220983
A31766352,3.4504784753849487,C0220983
A31739031,3.443980399160119,C0220983
A31652484,3.2272122210953347,C0220983
A10430940,2.9534134236983576,C0220983
A31732077,2.89063794172184,C0220983
A31662008,2.744110427369381,C0220983
A31704636,2.6907079739556905,C0220983
A31671743,2.6424441537950503,C0220983
A10482423,2.5963785564779336,C0220983
A31636906,2.5655914589702906,C0220983
A31748303,2.4736763562663113,C0220983
A31637685,2.3950723004045082,C0220983
A31653780,2.239943157249022,C0220983
A24029852,2.2166710205503306,C0220983
A31652534,2.212201925750834,C0220983
A31758686,2.122931201273327,C0220983
A26461132,2.0917116247840135,C0220983
A31756014,2.072242030542802,C0220983
A31637314,2.005212271879411,C0220983
A31733302,1.9867940258265928,C0220983
A31713672,1.95715278757179,C0220983
A31672389,1.9484437052782588,C0220983
A31759408,1.855833613042293,C0220983
A26457154,1.847225850458609,C0220983
A31686398,1.7947525018437174,C0220983
A31750271,1.7904463673502502,C0220983
A27184199,1.7881146232439336,C0220983
A31661862,1.761441368239169,C0220983
A31652040,1.7538305384094197,C0220983
A31765696,1.71772960527182,C0220983
A31634791,1.700069782297652,C0220983
A31748257,1.6932903629203917,C0220983
A31721372,1.6932903629203915,C0220983
A25750429,1.6924607253099455,C0220983
A25784193,1.6509581038473817,C0220983
A31672208,1.6039244190306052,C0220983
A31742038,1.525868662456423,C0220983
A31644757,1.524879928995217,C0220983
A31730049,1.5118663954646354,C0220983
A27177236,1.510593244815823,C0220983
A31637576,1.4704889993782349,C0220983
A31704635,1.4605971840835514,C0220983
A31708315,1.4463521849945011,C0220983
A31635097,1.4438910071414195,C0220983
A31690742,1.4155146404637884,C0220983
A31766366,1.4079043466978536,C0220983
A31739126,1.3826137592740015,C0220983
A31756838,1.376425697208786,C0220983
A26457152,1.3546322903363133,C0220983
A31670181,1.345661215565874,C0220983
A31741909,1.3448867342907282,C0220983
A31669306,1.3388807520765889,C0220983
A31721866,1.3376414634335774,C0220983
A31686492,1.3045583340787454,C0220983
A31730447,1.2953037875955864,C0220983
A31686783,1.2927062427780818,C0220983
A31764493,1.2713618092618528,C0220983
A31696065,1.2699677721902938,C0220983
A31741251,1.2683608960550887,C0220983
A31755846,1.2540407836281713,C0220983
A31634287,1.2504298064642891,C0220983
A31724484,1.2504298064642891,C0220983
A31686787,1.2443268410314376,C0220983
A31696729,1.2404969027892339,C0220983
A31686786,1.2271070236515258,C0220983
A31686792,1.1918812536532524,C0220983
A31731614,1.1738694605969018,C0220983
A31748372,1.1651849527026457,C0220983
A31649302,1.1609746021648777,C0220983
A31704184,1.15904367087599,C0220983
A31209936,1.152981187287674,C0220983
A31657717,1.1515612705784017,C0220983
A24021494,1.1400370760256102,C0220983
A31755899,1.1370108574122488,C0220983
A31741833,1.1274985287479569,C0220983
A31669550,1.1146970997486434,C0220983
A31689714,1.1076410644667225,C0220983
A31704480,1.102073727731238,C0220983
A31759362,1.0931917287513375,C0220983
A31672507,1.0857739731703275,C0220983
A31759166,1.0854946624243569,C0220983
A31756300,1.056940920080954,C0220983
A31689655,1.05657825825544,C0220983
A31759081,1.0558374691380596,C0220983
A31723952,1.0532778067409778,C0220983
A31661381,1.0522590112433863,C0220983
A31669935,1.0414566681429671,C0220983
A31759361,1.0355343102797412,C0220983
A31723923,1.0297884530986807,C0220983
A31704183,1.0289878881017571,C0220983
A31654890,0.9883017682414738,C0220983
A31739030,0.9782079610289648,C0220983
A31739255,0.9781588002180327,C0220983
A31738615,0.9780606314759213,C0220983
A31668915,0.9767667765466292,C0220983
A31707274,0.9728891278065177,C0220983
A31634598,0.9664719936854208,C0220983
A31739120,0.9613869903349137,C0220983
A31759482,0.9589341680981224,C0220983
A31644961,0.949742196176751,C0220983
A31669553,0.9466707725187844,C0220983
A31669032,0.9374829944882211,C0220983
A31766411,0.9368461743417009,C0220983
A31755960,0.9304714370503142,C0220983
A31652416,0.9285913872120263,C0220983
A31704378,0.9267803220922309,C0220983
A31703882,0.9265650227955606,C0220983
A31654948,0.9227984517502664,C0220983
A24841945,0.9179233178870296,C0220983
A31704124,0.9098276576885685,C0220983
A31661492,0.9042987675435442,C0220983
A31756878,0.9030881935575422,C0220983
A31629178,0.8993870124364048,C0220983
A31652687,0.8954004122403272,C0220983
A31680287,0.8852771496081872,C0220983
A31678980,0.8851146020222249,C0220983
A31646708,0.8824118759797845,C0220983
A31704642,0.878959883042646,C0220983
A31634601,0.8767290203953296,C0220983
A31729711,0.8746797901178183,C0220983
A31704697,0.8660763823461676,C0220983
A31672325,0.8649510232214973,C0220983
A31755854,0.8646589087253064,C0220983
A31653158,0.8630719626421712,C0220983
A31637698,0.8563767352700832,C0220983
A31689480,0.8520241216219505,C0220983
A31679912,0.8391527462260349,C0220983
A31670542,0.8380798994687697,C0220983
A21070965,0.8358209239985035,C0220983
A31644805,0.812779374201788,C0220983
A30136315,0.8098345213967091,C0220983
A31629223,0.806535230481928,C0220983
A31652515,0.8065065455144533,C0220983
A26683749,0.8060873284561147,C0220983
A31755897,0.8036711017156769,C0220983
A31634595,0.8004353115655957,C0220983
A31704030,0.7948337934431602,C0220983
A31729563,0.788013243685944,C0220983
A31756844,0.7878073670939058,C0220983
A25753178,0.7815186290401808,C0220983
A31721328,0.7606224090123684,C0220983
A31731195,0.75142976591604,C0220983
A31733583,0.7470398659942905,C0220983
A31724562,0.7470398659942905,C0220983
A10447669,0.7383931057687846,C0220983
A31214428,0.7304579254595241,C0220983
A31687146,0.7263443916012403,C0220983
A31686883,0.7261508515595911,C0220983
A23841874,0.7199374416254996,C0220983
A31695246,0.6996153195881185,C0220983
A31739427,0.6948880262928021,C0220983
A31672711,0.6807604689694903,C0220983
A31731591,0.6764961498350233,C0220983
A31756466,0.6734123057147379,C0220983
A27757484,0.6643455884414428,C0220983
A31644203,0.6639345191997889,C0220983
A31678976,0.6632952695516184,C0220983
A31634150,0.6618050884085807,C0220983
A31669164,0.6597235180209318,C0220983
A31672422,0.6353384276284216,C0220983
A31704277,0.6307326245327326,C0220983
A31669717,0.6256159390905359,C0220983
A31635857,0.5688545452140173,C0220983
A31654872,0.5649557310368953,C0220983
A31756171,0.5494269371895679,C0220983
A31664156,0.5379197395443089,C0220983
A31681476,0.47583602603585684,C0220983
A31755838,0.4556630851188283,C0220983
A31756565,0.4398156786806212,C0220983
A10447901,0.4361964441154497,C0220983
A31678971,0.3355673209438064,C0220983
A31766375,5.133645002286701,C0039239
A31634542,4.517607602012298,C0039239
A31704694,4.401174416393424,C0039239
A31762036,3.221572634221884,C0039239
A31634059,2.646409186977618,C0039239
A31704619,2.4965726221646904,C0039239
A31748257,2.464149601097617,C0039239
A31730621,2.3014227406477743,C0039239
A31662008,2.287855939925842,C0039239
A10722049,2.2745996317824155,C0039239
A31662204,2.203518393289215,C0039239
A31721418,2.1438101529549263,C0039239
A31758686,2.123949842737125,C0039239
A31704642,2.0174049215093084,C0039239
A31739120,2.005209148126549,C0039239
A31679542,1.967345246037613,C0039239
A31654993,1.9449381247843376,C0039239
A31637685,1.8551392434118938,C0039239
A31634287,1.8244184546588125,C0039239
A31628567,1.8244184546588125,C0039239
A27015452,1.7889726103968697,C0039239
A27184199,1.7889726103968697,C0039239
A31657717,1.7467532135751385,C0039239
A31690742,1.7359795504361863,C0039239
A31652534,1.7214270902829119,C0039239
A31672505,1.702448184994782,C0039239
A31730049,1.6941028507546116,C0039239
A24029852,1.6633009807408912,C0039239
A31686710,1.65727452791212,C0039239
A31669977,1.6417908862419988,C0039239
A25750429,1.6351125111746323,C0039239
A27177236,1.6316885352004942,C0039239
A26457154,1.6292568086204637,C0039239
A24841945,1.5862646816100676,C0039239
A31756300,1.5814357929656107,C0039239
A31629223,1.5477791880214877,C0039239
A31766984,1.541205481552932,C0039239
A31637576,1.5380670618693184,C0039239
A31689655,1.5207595667994966,C0039239
A31637698,1.518850831711031,C0039239
A31730447,1.5174853024992219,C0039239
A31759166,1.4642905792836978,C0039239
A31713672,1.4583202958059316,C0039239
A31687146,1.453385823703688,C0039239
A31764493,1.4504942081104248,C0039239
A31759362,1.4502273015430338,C0039239
A31729711,1.4472799188565886,C0039239
A31756838,1.4459404517871706,C0039239
A31704636,1.4388270787230946,C0039239
A31739494,1.404121281706525,C0039239
A31689480,1.3966649456602902,C0039239
A31661862,1.3846537232173917,C0039239
A31669550,1.3767093255572262,C0039239
A24776198,1.3742763438932708,C0039239
A25753178,1.3683138409941091,C0039239
A31669553,1.3629868097731528,C0039239
A31686783,1.3320488700790545,C0039239
A21078519,1.3214002235885969,C0039239
A31731591,1.3044181756415651,C0039239
A26457152,1.286135225470848,C0039239
A31661962,1.2820237789494355,C0039239
A31672443,1.2743699056422748,C0039239
A31686492,1.2656332581513052,C0039239
A31644757,1.2510297974803286,C0039239
A31634598,1.2499413144778804,C0039239
A31652475,1.2426182279373676,C0039239
A31716274,1.2267641333050636,C0039239
A31704697,1.2219758267738183,C0039239
A31739030,1.2071256610127257,C0039239
A31669717,1.2061925364577413,C0039239
A31672208,1.1941909035149534,C0039239
A18539470,1.1936431095225153,C0039239
A31637697,1.190236194909563,C0039239
A31634791,1.1894542700843298,C0039239
A31704184,1.1877845299408447,C0039239
A31654890,1.1865311795168485,C0039239
A31723923,1.181055633900619,C0039239
A31686398,1.1804652843024155,C0039239
A31704480,1.1705232228753284,C0039239
A31661492,1.1680211744081532,C0039239
A31708315,1.1626771731348806,C0039239
A31748372,1.1622699434279318,C0039239
A31209936,1.153534419744593,C0039239
A31635056,1.1493559976851075,C0039239
A31741909,1.1424209425838012,C0039239
A31652416,1.1375993856155995,C0039239
A31635097,1.1294019005030744,C0039239
A31729563,1.1247155855632276,C0039239
A31686786,1.1244099198175395,C0039239
A31670542,1.1223760721951237,C0039239
A31652515,1.1206854580515622,C0039239
A31704378,1.1183691827089568,C0039239
A31634595,1.1098323921392659,C0039239
A31686787,1.105476288932784,C0039239
A31738615,1.1000667862042932,C0039239
A31723952,1.0976908320224263,C0039239
A31670181,1.0962784767418678,C0039239
A31741251,1.0803388909072007,C0039239
A31669163,1.0741999582063586,C0039239
A31750271,1.0622858039567853,C0039239
A31668915,1.0613793768859645,C0039239
A31724562,1.0564798880296473,C0039239
A31721866,1.0540969916046332,C0039239
A31755897,1.0459632376690742,C0039239
A31703882,1.0350845709340062,C0039239
A31653158,1.0340512418869259,C0039239
A31704030,1.0282995228289769,C0039239
A31755846,1.0261870122023975,C0039239
A26683749,1.015510857589855,C0039239
A31704277,1.0152236328517281,C0039239
A31739126,1.012346480855792,C0039239
A31755960,1.0063977331215515,C0039239
A31680287,1.006259358622291,C0039239
A31766548,0.9957175939129145,C0039239
A31766366,0.9898129015644921,C0039239
A24021494,0.988808588898817,C0039239
A31759361,0.9784739002093452,C0039239
A27757484,0.9680587718597781,C0039239
A31739427,0.9589261419365727,C0039239
A31733583,0.956669845132016,C0039239
A31654872,0.954665381907215,C0039239
A31755899,0.9540795838184817,C0039239
A21070965,0.9525292394649499,C0039239
A31759081,0.9485538761383191,C0039239
A31649302,0.9479198160606865,C0039239
A31669032,0.9414406580170345,C0039239
A31756171,0.9223621387243255,C0039239
A31669164,0.9164818700803635,C0039239
A31765226,0.9122092273294062,C0039239
A31695246,0.8989812112547085,C0039239
A31654948,0.8873872075381298,C0039239
A31678988,0.8854196084083334,C0039239
A31669935,0.8848415324942477,C0039239
A30136315,0.8838797482197972,C0039239
A31696065,0.8798103202814005,C0039239
A31756878,0.8572568642372733,C0039239
A31686722,0.8536381394160095,C0039239
A31652040,0.8519476763910473,C0039239
A31686883,0.840156204006044,C0039239
A31742038,0.8396304491850138,C0039239
A31672325,0.837894112670524,C0039239
A31739255,0.8369674798370998,C0039239
A31214428,0.8236094886407584,C0039239
A31635857,0.8195435963336978,C0039239
A31704183,0.8160155822669666,C0039239
A31756466,0.8154993665523632,C0039239
A31759408,0.8146850614998877,C0039239
A31741833,0.8092457525920701,C0039239
A31634150,0.8069619686037234,C0039239
A31707115,0.7941107112912241,C0039239
A23841874,0.7839132748510268,C0039239
A31739031,0.7818936234252052,C0039239
A31731614,0.7713342883178553,C0039239
A31644203,0.741491825254298,C0039239
A31646708,0.732476838010854,C0039239
A31634601,0.7223585759562812,C0039239
A31686792,0.7161494180099206,C0039239
A31672422,0.7146996401621017,C0039239
A31629178,0.699858882606823,C0039239
A31707274,0.6952542479157091,C0039239
A31766411,0.6758984922555136,C0039239
A31731447,0.6748293513379365,C0039239
A31759482,0.6616512354452511,C0039239
A31652687,0.641332876900594,C0039239
A31678976,0.6312421450263999,C0039239
A31731195,0.6179098543785817,C0039239
A31756844,0.6097283120492091,C0039239
A31678980,0.603082802296422,C0039239
A31696729,0.5588543499097683,C0039239
A31672711,0.510815337589186,C0039239
A31755838,0.5101632919382708,C0039239
A31721342,0.5034362245167007,C0039239
A31721328,0.4599374255442384,C0039239
A31678971,0.45058276604164377,C0039239
A31679912,0.40132593060762756,C0039239
A31756565,0.37716575527004337,C0039239
A31661381,0.3509213047991695,C0039239
A10447901,0.30305954396325785,C0039239
A31740406,30.2682408895412,C0026764
A26461132,13.85439702480838,C0026764
A31637685,7.462761388521626,C0026764
A31653780,7.109014746325561,C0026764
A31654993,6.259199870737271,C0026764
A26457154,4.2259225374714555,C0026764
A25753178,3.8822760893693813,C0026764
A31766984,3.259367771781033,C0026764
A31652040,3.0620769155589485,C0026764
A31759071,2.8175880844362884,C0026764
A31634601,2.7232134027894648,C0026764
A31635023,2.6593368859597826,C0026764
A31756300,2.626434798065918,C0026764
A27177236,2.5842083544189434,C0026764
A31731591,2.376157681817418,C0026764
A26457152,2.296499824293634,C0026764
A24021494,2.200561000368025,C0026764
A31669717,1.789433623214951,C0026764
A31669032,1.6622267874498655,C0026764
A31629223,1.6575638155081045,C0026764
A31739126,1.6210205425787942,C0026764
A31644203,1.551074844216136,C0026764
A31686783,1.5264661609491506,C0026764
A31686786,1.392555553795539,C0026764
A25750429,1.346295317615709,C0026764
A31654872,1.3368439504227323,C0026764
A31696729,1.3173465694182906,C0026764
A31739030,1.314845840255363,C0026764
A31686787,1.2377426771412892,C0026764
A31704184,1.2291224206842157,C0026764
A31733583,1.2122597396707335,C0026764
A31634791,1.209059288612641,C0026764
A31721866,1.1519875475403913,C0026764
A31646708,1.1129344331801179,C0026764
A31759362,1.106222136481284,C0026764
A23841874,1.0863687703954912,C0026764
A31731614,1.0689983623373467,C0026764
A31681476,1.0434640797165806,C0026764
A31634150,1.0387860025386437,C0026764
A31704697,1.0296163909147211,C0026764
A31653158,1.0292114552601928,C0026764
A31766411,1.0096596521233372,C0026764
A31669553,0.9937753140157909,C0026764
A31730447,0.9787533091132615,C0026764
A31721328,0.9700360355096479,C0026764
A31669164,0.9655951462456132,C0026764
A31704183,0.9531390375824028,C0026764
A31668915,0.9471032268296606,C0026764
A26683749,0.9400426543805125,C0026764
A31672422,0.9200185524286817,C0026764
A31724562,0.9071331385291201,C0026764
A31679912,0.8907221443980883,C0026764
A31634595,0.8758337861240523,C0026764
A31669550,0.8643294480475305,C0026764
A31704277,0.8369749446401652,C0026764
A31680287,0.8308322203350821,C0026764
A31214428,0.8287604116599593,C0026764
A31652416,0.827564123056017,C0026764
A31689655,0.7759732469130608,C0026764
A27757484,0.7696887236004656,C0026764
A31748372,0.7609584947289404,C0026764
A31704030,0.7370385065353554,C0026764
A31695246,0.729850563534713,C0026764
A31741251,0.7284611960183235,C0026764
A31755838,0.6567230021899029,C0026764
A31672711,0.634267727347601,C0026764
A21070965,0.6296619733607557,C0026764
A31704378,0.5516432291511821,C0026764
A31703882,0.4515813261175292,C0026764
A31756878,0.44032462500948943,C0026764
A31686792,0.4239324366038049,C0026764
A31649302,0.41280628483734344,C0026764
A31661492,0.3029906724979534,C0026764
A31759071,4.172155612243315,C0032227
A27184199,4.030049463511148,C0032227
