C0031039,C0942431,1.0
C0032227,C1544494,0.98358087574589
C0032227,C1114284,0.941637685603648
C0032227,C0942424,0.90570375983401
C0032227,C0942443,0.88282417795111
C0032227,C0942432,0.853504820963367
C0032227,C0942477,0.850867342191254
C0032227,C1315831,0.842201879444675
C0085605,C1114285,0.819475974232781
C0085605,C1544491,0.790800445087839
C0022661,C1544491,0.77165379336711
C0085605,C0799525,0.770783226887989
C0022661,C0549816,0.769126871413044
C0085605,C0942450,0.754807233393804
C0032227,C1114241,0.739323285162131
C0022661,C0942476,0.716426444946849
C0085605,C0942444,0.708714596625485
C0022661,C0942444,0.70352110583541
C0085605,C0942425,0.699491801636641
C0085762,C0367799,0.697183609748801
C0085605,C0942478,0.694294131435405
C0085605,C0945358,0.69311490093912
C0031039,C0549819,0.685614425884804
C0022661,C0942425,0.685479113633773
C0022661,C0945358,0.675137504026503
C0003962,C1544491,0.665594707720148
C0022661,C0942450,0.661268023448711
C0031039,C0549816,0.656766759524069
C0022661,C0942478,0.64903918971391
C0003962,C1114285,0.645668065168261
C0022661,C0365034,0.638735356113354
C0031039,C0942476,0.6037036330698
C0302148,C0549819,0.603220029228918
C0003962,C0942450,0.600550670131776
C0022661,C0368042,0.59096073988401
C0031039,C2973277,0.590339259444012
C0003962,C0942478,0.579919395741719
C0302148,C0945358,0.577512806676291
C0022661,C0364092,0.566394011233157
C3714514,C0549819,0.564325512851441
C0003962,C0942444,0.564224583550834
C0746883,C0362945,0.562854289681435
C0020517,C1114106,0.559382066329636
C0003962,C0942425,0.55912236426131
C0003962,C0945358,0.549143513846968
C0032227,C1544491,0.546384581286533
C0085605,C1114106,0.532937112426538
C0039239,C0549819,0.526614283318573
C0302148,C0549816,0.517079649622052
C0302148,C0942476,0.507943321968437
C0751781,C1114285,0.503314605852215
C0032227,C0942450,0.499673261160219
C0022661,C0365029,0.497069464571901
C0751781,C1544491,0.496583940967325
C3714514,C0549816,0.486709578986077
C0751781,C0942450,0.483147377458996
C0032227,C0945358,0.477445251203909
C0032227,C0942444,0.470920770366218
C0032227,C0942478,0.4676352529718
C0014867,C1114285,0.461972225457376
C3714514,C0942476,0.461237845852121
C0546817,C0549816,0.459796771587047
C0014867,C1544491,0.457887699823289
